SMILES,Viability Mask 1,Viability Mask 2,LPS Abs,LPS Lum,MPLA Abs,MPLA Lum,CpG Abs,cGAMP Abs,cGAMP Lum,LMCpG Abs,LMcGAMP Lum
CCN1C(=O)C(=C2SC(N3CCOCC3)=NC2=O)c2ccccc21,0.8067481478923124,0.9594562068419478,-0.03619915568331256,0.40908584136262316,-0.3683338146471706,-0.4632724168945052,0.12071987369672035,-0.11326675602037432,0.265943309061273,-0.11627285349943985,0.08635380649929213
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,-0.42084910962179706,-0.4185370356275745,-1.7034393270953279,0.44769682530005733,-2.105169425577374,1.1908829624034007,-2.4466908881512532,-1.206946167594992,0.28074758151203866,-2.6106782983192165,0.8438957023000024
CCCCCC(=O)NC(Oc1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,0.7466278709799712,0.735638505920777,-0.009627619020961964,-0.06858067168673189,-0.2021657128161614,-0.30970391408550996,0.10871665090069187,0.7803244165896337,0.06090327470205512,-0.042758759140359655,-0.14856602543214728
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,-0.4919029211137691,-1.0606632219293866,7.9941633728339365,0.5092534742046925,3.3203080431477088,-0.6764647738413541,-0.39154367655141953,1.2362782047526382,1.4577719052308418,5.349691423498665,0.4661743713725911
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,-2.920913628343564,-2.963347130744633,0.2817163101450052,0.041338273660017535,0.33294337948157354,0.3723939342483493,-0.412196582496708,0.16382457632831737,0.14897048851712796,0.1246729356328031,0.23832336816766717
Nc1ccccc1S(N)(=O)=O,0.6095505956144814,0.7676484617338312,-0.02197998903878589,-0.26107422361011356,-0.07921186924492807,-0.09157642039745574,-0.027491584664131142,-0.1470174929525854,0.24012409586539496,-0.05220507986545923,-0.08029711675962578
Nc1ccc(C=Cc2ccccc2)cc1,0.21966837078450369,0.5550312252143028,-0.7651401895595462,-0.6457788581456968,-0.2828305357459691,-1.2729675210768006,0.02359729166439248,-1.2003152304424738,-2.7323420812254695,-0.5036989926742146,-1.8522734098868503
O=C(CSC1CCCCC1)Nc1ccc(Br)cc1,0.24564066767745193,0.20117414776573736,-0.32959243985552056,-0.05909286534411727,0.1461568787252252,-0.019199609911893845,0.16624258702549524,-0.5441841222382587,-0.8089748118345431,-0.05632029542403566,-0.3262302637575731
Cc1nnc(NC(=O)c2cccc([N+](=O)[O-])c2)s1,0.7088350419265859,0.8525975170163327,-0.2789583266591405,-0.05146120317534553,-0.20475919326436004,-0.11684931628054704,0.26814665441149793,0.45039321238682095,0.6645666166092489,-0.1270285908690319,0.16108051113602884
CCC1C(COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)C1F,-1.1114404031869534,-1.4402988782984456,-1.5229574622364912,-0.06829570526666981,-1.5218711210777942,-0.38237869365158283,-2.5695508080927594,-0.0859753701791139,-0.2148511989364716,-2.3363917309638778,-0.279275314997611
